order_id,order_date,category,quantity,unit_price_ngn,discount_pct,gmv_ngn,order_status
ORD-15756,2023-11-03,Home & Living,2,25549.17,0,51098.34,Returned
ORD-15757,2023-11-20,Electronics,2,116531.31,0,233062.62,Completed
ORD-15758,2023-08-21,Groceries,1,4094.89,0,4094.89,Cancelled
ORD-15759,2023-06-07,Groceries,1,5627.63,15,4783.48,Completed
ORD-15760,2023-12-23,Automotive,3,68742.49,10,185604.72,Completed
ORD-15761,2023-05-06,Groceries,3,5780.89,0,17342.68,Completed
ORD-15762,2023-02-11,Baby & Kids,1,11888.17,0,11888.17,Returned
ORD-15763,2023-09-18,Groceries,1,5473.87,10,4926.48,Completed
ORD-15764,2023-05-29,Fashion,2,13246.17,20,21193.87,Cancelled
ORD-15765,2023-09-13,Phones & Tablets,1,161920.46,5,153824.44,Completed
ORD-15766,2023-07-08,Books & Stationery,3,4759.83,10,12851.55,Completed
ORD-15767,2023-07-17,Fashion,1,14273.71,15,12132.65,Completed
ORD-15768,2023-11-05,Fashion,2,11111.11,0,22222.23,Completed
ORD-15769,2023-09-14,Phones & Tablets,3,92530.49,5,263711.9,Completed
ORD-15770,2023-07-05,Phones & Tablets,1,101989.05,5,96889.6,Completed
ORD-15771,2023-02-01,Automotive,2,85891.65,0,171783.31,Completed
ORD-15772,2023-07-08,Fashion,1,14188.04,5,13478.64,Completed
ORD-15773,2023-11-03,Beauty & Health,1,10124.35,0,10124.35,Completed
ORD-15774,2023-05-18,Office Supplies,1,6052.49,0,6052.49,Completed
ORD-15775,2023-10-17,Home & Living,1,21220.39,15,18037.33,Completed
ORD-15776,2023-09-18,Sports & Fitness,1,19637.97,0,19637.97,Completed
ORD-15777,2023-10-07,Fashion,2,14320.37,20,22912.6,Completed
ORD-15778,2023-10-14,Electronics,2,74813.23,0,149626.47,Completed
ORD-15779,2023-08-12,Beauty & Health,2,6079.02,0,12158.05,Cancelled
ORD-15780,2023-10-04,Books & Stationery,1,4898.64,10,4408.78,Completed
ORD-15781,2023-06-17,Home & Living,2,19374.17,0,38748.34,Completed
ORD-15782,2023-11-17,Fashion,2,11494.88,15,19541.3,Completed
ORD-15783,2023-10-24,Electronics,2,109575.05,15,186277.58,Returned
ORD-15784,2023-11-10,Phones & Tablets,2,142576.7,0,285153.39,Completed
ORD-15785,2023-01-27,Groceries,1,3480.41,0,3480.41,Returned
ORD-15786,2023-03-15,Fashion,1,16140.8,15,13719.68,Returned
ORD-15787,2023-06-20,Fashion,1,10505.77,15,8929.91,Completed
ORD-15788,2023-07-05,Baby & Kids,3,7750.18,5,22088.0,Completed
ORD-15789,2023-11-29,Baby & Kids,1,12146.93,10,10932.23,Cancelled
ORD-15790,2023-08-14,Electronics,2,64064.68,0,128129.37,Completed
ORD-15791,2023-09-30,Books & Stationery,1,3436.73,5,3264.89,Completed
ORD-15792,2023-01-03,Fashion,2,8404.93,0,16809.86,Completed
ORD-15793,2023-10-29,Home & Living,2,29655.23,20,47448.37,Cancelled
ORD-15794,2023-11-15,Beauty & Health,2,10106.23,0,20212.47,Completed
ORD-15795,2023-10-08,Home & Living,2,26197.59,10,47155.67,Cancelled
ORD-15796,2023-01-26,Home & Living,1,28894.17,20,23115.33,Completed
ORD-15797,2023-11-30,Office Supplies,2,9008.44,15,15314.35,Cancelled
ORD-15798,2023-01-02,Home & Living,3,26373.64,0,79120.92,Completed
ORD-15799,2023-06-18,Beauty & Health,2,7999.55,0,15999.09,Completed
ORD-15800,2023-08-24,Beauty & Health,3,7126.0,10,19240.2,Completed
ORD-15801,2023-05-27,Books & Stationery,2,3060.83,20,4897.32,Completed
ORD-15802,2023-06-29,Sports & Fitness,2,12921.99,0,25843.98,Completed
ORD-15803,2023-03-24,Sports & Fitness,2,25126.01,0,50252.01,Completed
ORD-15804,2023-03-25,Home & Living,1,21645.42,10,19480.88,Returned
ORD-15805,2023-02-04,Home & Living,1,16544.72,15,14063.01,Cancelled
ORD-15806,2023-02-23,Electronics,1,117701.4,15,100046.19,Completed
ORD-15807,2023-12-23,Sports & Fitness,1,25182.17,20,20145.73,Completed
ORD-15808,2023-09-10,Fashion,1,11862.48,20,9489.98,Returned
ORD-15809,2023-04-20,Fashion,2,10047.75,10,18085.95,Completed
ORD-15810,2023-06-24,Electronics,1,75763.96,10,68187.57,Completed
ORD-15811,2023-11-19,Baby & Kids,2,10113.63,10,18204.53,Completed
ORD-15812,2023-12-15,Electronics,1,78855.96,0,78855.96,Completed
ORD-15813,2023-01-17,Sports & Fitness,1,13892.7,5,13198.06,Completed
ORD-15814,2023-09-23,Fashion,1,11880.37,0,11880.37,Completed
ORD-15815,2023-10-17,Phones & Tablets,2,155596.68,5,295633.69,Completed
ORD-15816,2023-04-30,Automotive,1,56988.92,5,54139.48,Completed
ORD-15817,2023-11-13,Electronics,1,95611.56,20,76489.25,Returned
ORD-15818,2023-01-13,Sports & Fitness,1,18139.93,5,17232.94,Completed
ORD-15819,2023-05-20,Beauty & Health,2,11513.44,20,18421.5,Completed
ORD-15820,2023-04-23,Groceries,2,5629.44,0,11258.89,Completed
ORD-15821,2023-03-19,Home & Living,2,25146.84,20,40234.95,Completed
ORD-15822,2023-12-01,Fashion,1,12575.83,20,10060.66,Completed
ORD-15823,2023-03-13,Phones & Tablets,3,125343.4,10,338427.17,Completed
ORD-15824,2023-12-17,Home & Living,2,19376.85,0,38753.69,Completed
ORD-15825,2023-12-25,Fashion,1,16174.03,10,14556.63,Completed
ORD-15826,2023-11-03,Electronics,1,71557.67,0,71557.67,Cancelled
ORD-15827,2023-07-18,Electronics,2,118418.74,10,213153.73,Completed
ORD-15828,2023-03-28,Books & Stationery,3,3564.66,20,8555.18,Returned
ORD-15829,2023-03-10,Home & Living,1,18037.04,15,15331.49,Completed
ORD-15830,2023-10-05,Beauty & Health,1,7143.74,0,7143.74,Completed
ORD-15831,2023-10-07,Groceries,2,3528.92,0,7057.84,Completed
ORD-15832,2023-08-23,Electronics,1,103238.25,5,98076.34,Returned
ORD-15833,2023-03-03,Groceries,1,5314.58,0,5314.58,Completed
ORD-15834,2023-10-12,Electronics,1,84503.83,10,76053.44,Completed
ORD-15835,2023-11-29,Sports & Fitness,3,19003.16,15,48458.06,Completed
ORD-15836,2023-12-03,Beauty & Health,2,6078.02,0,12156.04,Completed
ORD-15837,2023-04-07,Automotive,1,57840.34,15,49164.29,Returned
ORD-15838,2023-12-21,Electronics,1,106078.73,15,90166.92,Completed
ORD-15839,2023-08-27,Home & Living,1,20169.51,15,17144.08,Returned
ORD-15840,2023-02-09,Fashion,1,10239.66,0,10239.66,Completed
ORD-15841,2023-08-05,Groceries,2,4611.66,0,9223.32,Completed
ORD-15842,2023-11-25,Electronics,2,99182.36,15,168610.02,Completed
ORD-15843,2023-12-11,Home & Living,1,22338.27,0,22338.27,Completed
ORD-15844,2023-03-17,Beauty & Health,2,8124.67,20,12999.48,Completed
ORD-15845,2023-09-28,Gaming,3,61212.22,10,165273.0,Returned
ORD-15846,2023-02-25,Home & Living,2,24028.86,5,45654.83,Completed
ORD-15847,2023-05-27,Beauty & Health,1,8374.7,0,8374.7,Completed
ORD-15848,2023-12-21,Electronics,2,62321.47,0,124642.94,Completed
ORD-15849,2023-05-06,Fashion,2,9168.76,5,17420.64,Completed
ORD-15850,2023-01-21,Fashion,1,13024.08,0,13024.08,Completed
ORD-15851,2023-03-30,Phones & Tablets,1,124837.71,15,106112.06,Returned
ORD-15852,2023-02-25,Phones & Tablets,2,109680.77,0,219361.54,Completed
ORD-15853,2023-12-15,Sports & Fitness,2,15507.22,0,31014.44,Completed
ORD-15854,2023-07-28,Phones & Tablets,1,144795.61,20,115836.49,Cancelled
ORD-15855,2023-08-03,Baby & Kids,2,11682.98,10,21029.36,Completed
ORD-15856,2023-09-20,Baby & Kids,2,9905.82,15,16839.89,Returned
ORD-15857,2023-04-01,Electronics,2,99951.48,0,199902.95,Completed
ORD-15858,2023-03-17,Home & Living,1,22274.27,5,21160.56,Completed
ORD-15859,2023-02-22,Home & Living,3,19983.26,10,53954.81,Completed
ORD-15860,2023-11-12,Baby & Kids,2,9021.2,0,18042.41,Completed
ORD-15861,2023-09-01,Home & Living,2,19990.59,10,35983.06,Completed
ORD-15862,2023-03-07,Phones & Tablets,1,154236.13,0,154236.13,Returned
ORD-15863,2023-05-17,Fashion,2,10134.07,10,18241.33,Completed
ORD-15864,2023-07-05,Beauty & Health,3,10636.85,5,30315.03,Completed
ORD-15865,2023-05-26,Groceries,1,4325.83,15,3676.95,Completed
ORD-15866,2023-09-27,Beauty & Health,2,6172.27,0,12344.53,Completed
ORD-15867,2023-03-01,Fashion,1,12995.75,20,10396.6,Completed
ORD-15868,2023-05-18,Electronics,1,108698.02,0,108698.02,Completed
ORD-15869,2023-03-23,Beauty & Health,2,8994.12,0,17988.25,Completed
ORD-15870,2023-01-02,Gaming,1,47114.66,20,37691.73,Completed
ORD-15871,2023-06-18,Electronics,3,66167.52,0,198502.57,Returned
ORD-15872,2023-07-26,Baby & Kids,2,9823.21,0,19646.43,Completed
ORD-15873,2023-03-27,Home & Living,1,19135.48,0,19135.48,Completed
ORD-15874,2023-07-24,Office Supplies,1,7712.88,0,7712.88,Completed
ORD-15875,2023-01-05,Beauty & Health,3,6149.61,5,17526.39,Completed
ORD-15876,2023-04-03,Office Supplies,1,8614.74,10,7753.26,Returned
ORD-15877,2023-11-20,Groceries,1,4749.13,0,4749.13,Cancelled
ORD-15878,2023-04-25,Fashion,1,13301.4,0,13301.4,Completed
ORD-15879,2023-10-15,Electronics,1,62868.23,0,62868.23,Completed
ORD-15880,2023-11-01,Books & Stationery,2,3750.59,0,7501.18,Completed
ORD-15881,2023-10-26,Beauty & Health,2,7750.47,0,15500.93,Completed
ORD-15882,2023-07-10,Phones & Tablets,2,158914.31,10,286045.75,Completed
ORD-15883,2023-02-19,Electronics,1,117902.21,0,117902.21,Completed
ORD-15884,2023-08-22,Fashion,2,11426.05,0,22852.1,Completed
ORD-15885,2023-12-06,Fashion,3,13742.3,0,41226.9,Completed
ORD-15886,2023-06-14,Groceries,2,3792.58,5,7205.9,Completed
ORD-15887,2023-09-07,Beauty & Health,2,7776.83,0,15553.65,Completed
ORD-15888,2023-07-30,Fashion,2,14216.41,20,22746.26,Completed
ORD-15889,2023-05-12,Electronics,2,61630.92,0,123261.84,Completed
ORD-15890,2023-04-07,Fashion,1,11388.75,0,11388.75,Returned
ORD-15891,2023-08-21,Groceries,3,3112.76,15,7937.53,Cancelled
ORD-15892,2023-02-07,Sports & Fitness,1,22351.31,0,22351.31,Completed
ORD-15893,2023-04-10,Sports & Fitness,1,23573.86,5,22395.17,Completed
ORD-15894,2023-12-28,Electronics,1,90622.73,20,72498.18,Cancelled
ORD-15895,2023-06-13,Fashion,2,14938.95,20,23902.31,Completed
ORD-15896,2023-03-15,Fashion,3,10419.96,5,29696.88,Completed
ORD-15897,2023-04-04,Home & Living,3,22747.85,0,68243.54,Completed
ORD-15898,2023-08-22,Fashion,2,10813.01,0,21626.02,Completed
ORD-15899,2023-07-17,Office Supplies,2,7665.91,10,13798.63,Completed
ORD-15900,2023-12-22,Groceries,1,3731.84,15,3172.06,Completed
ORD-15901,2023-03-15,Sports & Fitness,1,18651.1,0,18651.1,Completed
ORD-15902,2023-08-20,Electronics,3,76091.95,0,228275.85,Completed
ORD-15903,2023-10-23,Electronics,1,107087.18,0,107087.18,Completed
ORD-15904,2023-05-19,Beauty & Health,2,11500.6,10,20701.08,Returned
ORD-15905,2023-05-15,Groceries,2,4848.27,5,9211.71,Returned
ORD-15906,2023-06-02,Sports & Fitness,1,16613.88,15,14121.8,Completed
ORD-15907,2023-12-03,Electronics,1,63156.24,0,63156.24,Cancelled
ORD-15908,2023-09-29,Home & Living,1,30299.08,10,27269.17,Completed
ORD-15909,2023-08-08,Books & Stationery,3,4470.24,0,13410.71,Completed
ORD-15910,2023-06-17,Baby & Kids,1,8961.23,0,8961.23,Completed
ORD-15911,2023-04-08,Groceries,1,3825.83,5,3634.53,Completed
ORD-15912,2023-08-23,Fashion,2,10097.18,0,20194.37,Cancelled
ORD-15913,2023-10-05,Electronics,1,96257.96,15,81819.26,Completed
ORD-15914,2023-02-14,Books & Stationery,2,4040.35,0,8080.7,Completed
ORD-15915,2023-12-23,Home & Living,3,28825.57,10,77829.04,Completed
ORD-15916,2023-05-22,Home & Living,1,23625.4,20,18900.32,Completed
ORD-15917,2023-05-18,Home & Living,2,22182.53,0,44365.07,Completed
ORD-15918,2023-11-18,Home & Living,1,16278.09,20,13022.47,Completed
ORD-15919,2023-11-25,Automotive,1,51423.56,15,43710.03,Returned
ORD-15920,2023-06-12,Electronics,2,86214.21,0,172428.43,Completed
ORD-15921,2023-12-28,Sports & Fitness,3,22937.49,5,65371.85,Completed
ORD-15922,2023-05-13,Fashion,2,10207.85,0,20415.7,Completed
ORD-15923,2023-08-25,Office Supplies,1,8139.07,5,7732.11,Cancelled
ORD-15924,2023-05-04,Electronics,3,98490.38,10,265924.04,Completed
ORD-15925,2023-03-17,Phones & Tablets,1,151396.89,10,136257.2,Completed
ORD-15926,2023-06-30,Automotive,1,71180.98,0,71180.98,Completed
ORD-15927,2023-10-07,Fashion,1,9785.52,0,9785.52,Completed
ORD-15928,2023-07-07,Electronics,1,92924.96,0,92924.96,Cancelled
ORD-15929,2023-07-29,Gaming,3,62184.79,0,186554.38,Completed
ORD-15930,2023-10-21,Gaming,1,58058.93,20,46447.15,Completed
ORD-15931,2023-09-18,Fashion,1,10244.83,5,9732.59,Returned
ORD-15932,2023-05-10,Groceries,1,5746.51,0,5746.51,Cancelled
ORD-15933,2023-12-14,Home & Living,2,19228.98,15,32689.27,Returned
ORD-15934,2023-03-27,Fashion,2,11182.49,15,19010.24,Completed
ORD-15935,2023-02-07,Groceries,3,3374.82,15,8605.79,Returned
ORD-15936,2023-10-14,Office Supplies,3,8251.13,0,24753.4,Completed
ORD-15937,2023-08-10,Sports & Fitness,1,15038.86,5,14286.91,Completed
ORD-15938,2023-07-02,Fashion,1,15099.66,10,13589.69,Completed
ORD-15939,2023-09-11,Groceries,2,4382.2,20,7011.53,Completed
ORD-15940,2023-09-03,Electronics,1,88468.43,5,84045.0,Completed
ORD-15941,2023-02-10,Electronics,1,69354.0,15,58950.9,Completed
ORD-15942,2023-08-24,Phones & Tablets,1,139532.0,10,125578.8,Completed
ORD-15943,2023-05-10,Electronics,1,81241.38,20,64993.11,Returned
ORD-15944,2023-05-19,Electronics,2,118025.93,20,188841.49,Cancelled
ORD-15945,2023-04-02,Fashion,2,12228.94,15,20789.2,Completed
ORD-15946,2023-06-24,Fashion,1,10381.1,0,10381.1,Cancelled
ORD-15947,2023-08-12,Home & Living,2,22187.91,15,37719.46,Completed
ORD-15948,2023-01-15,Sports & Fitness,1,16867.23,0,16867.23,Completed
ORD-15949,2023-02-10,Books & Stationery,1,2930.47,20,2344.37,Cancelled
ORD-15950,2023-06-16,Electronics,1,84728.1,10,76255.29,Returned
ORD-15951,2023-10-25,Fashion,2,13848.57,0,27697.14,Completed
ORD-15952,2023-02-28,Beauty & Health,1,6997.11,0,6997.11,Completed
ORD-15953,2023-04-08,Groceries,2,4212.93,10,7583.28,Completed
ORD-15954,2023-04-29,Fashion,3,12708.84,10,34313.86,Returned
ORD-15955,2023-05-08,Beauty & Health,1,10814.81,0,10814.81,Completed
ORD-15956,2023-04-08,Sports & Fitness,3,19624.88,15,50043.44,Completed
ORD-15957,2023-07-11,Sports & Fitness,1,15572.6,10,14015.34,Completed
ORD-15958,2023-12-16,Electronics,1,82773.82,0,82773.82,Completed
ORD-15959,2023-12-09,Home & Living,1,15516.0,0,15516.0,Completed
ORD-15960,2023-08-12,Books & Stationery,1,4580.66,20,3664.53,Completed
ORD-15961,2023-07-29,Phones & Tablets,1,155730.65,20,124584.52,Completed
ORD-15962,2023-08-12,Electronics,3,100045.78,15,255116.74,Completed
ORD-15963,2023-02-15,Home & Living,1,28075.27,10,25267.75,Completed
ORD-15964,2023-07-20,Fashion,2,10346.96,0,20693.92,Completed
ORD-15965,2023-03-29,Sports & Fitness,2,19282.5,20,30851.99,Completed
ORD-15966,2023-01-20,Office Supplies,1,8336.35,20,6669.08,Completed
ORD-15967,2023-05-26,Automotive,3,65786.56,0,197359.69,Completed
ORD-15968,2023-08-28,Fashion,2,12448.56,0,24897.11,Completed
ORD-15969,2023-12-28,Books & Stationery,1,2771.35,5,2632.79,Completed
ORD-15970,2023-02-06,Electronics,1,91856.16,0,91856.16,Completed
ORD-15971,2023-10-21,Gaming,1,48696.57,0,48696.57,Completed
ORD-15972,2023-01-30,Fashion,1,14910.48,10,13419.43,Completed
ORD-15973,2023-11-30,Sports & Fitness,1,22652.65,15,19254.75,Completed
ORD-15974,2023-12-12,Books & Stationery,1,4212.17,15,3580.35,Completed
ORD-15975,2023-02-17,Fashion,2,9206.63,0,18413.25,Returned
ORD-15976,2023-05-25,Groceries,1,3819.43,10,3437.49,Completed
ORD-15977,2023-09-23,Books & Stationery,1,2745.09,20,2196.07,Returned
ORD-15978,2023-01-07,Sports & Fitness,2,19168.01,15,32585.62,Completed
ORD-15979,2023-07-17,Fashion,2,11201.65,5,21283.14,Completed
ORD-15980,2023-07-13,Office Supplies,2,9095.83,5,17282.07,Completed
ORD-15981,2023-02-07,Office Supplies,2,7191.03,15,12224.75,Completed
ORD-15982,2023-12-10,Fashion,1,9671.04,20,7736.83,Completed
ORD-15983,2023-04-05,Electronics,1,70476.25,0,70476.25,Completed
ORD-15984,2023-12-22,Automotive,2,80725.76,0,161451.53,Completed
ORD-15985,2023-08-23,Home & Living,1,28295.22,10,25465.69,Returned
ORD-15986,2023-12-06,Phones & Tablets,2,142622.53,20,228196.05,Cancelled
ORD-15987,2023-07-11,Fashion,1,16175.49,0,16175.49,Completed
ORD-15988,2023-08-04,Electronics,3,96575.82,0,289727.46,Completed
ORD-15989,2023-09-17,Home & Living,1,18082.01,20,14465.6,Returned
ORD-15990,2023-01-23,Electronics,1,77579.95,20,62063.96,Completed
ORD-15991,2023-10-20,Books & Stationery,2,3129.58,0,6259.17,Completed
ORD-15992,2023-08-20,Home & Living,3,29989.3,20,71974.32,Completed
ORD-15993,2023-01-29,Electronics,1,91878.91,10,82691.02,Completed
ORD-15994,2023-06-26,Fashion,1,10154.22,10,9138.8,Completed
ORD-15995,2023-09-07,Home & Living,1,29136.09,10,26222.48,Completed
ORD-15996,2023-02-15,Electronics,3,109610.0,15,279505.5,Completed
ORD-15997,2023-09-13,Sports & Fitness,2,15726.04,5,29879.48,Completed
ORD-15998,2023-07-31,Electronics,3,117557.64,5,335039.26,Completed
ORD-15999,2023-02-12,Fashion,1,15566.43,15,13231.46,Cancelled
ORD-16000,2023-12-29,Electronics,2,82830.18,5,157377.35,Completed
ORD-16001,2023-10-15,Electronics,2,97034.23,0,194068.45,Returned
ORD-16002,2023-11-06,Home & Living,2,28636.57,0,57273.13,Returned
ORD-16003,2023-08-28,Groceries,2,3169.51,5,6022.08,Completed
ORD-16004,2023-07-24,Groceries,3,4156.66,10,11222.98,Completed
ORD-16005,2023-12-11,Beauty & Health,2,8626.99,0,17253.99,Returned
ORD-16006,2023-05-28,Electronics,1,76234.67,0,76234.67,Completed
ORD-16007,2023-07-06,Books & Stationery,2,2657.59,15,4517.9,Completed
ORD-16008,2023-08-20,Groceries,2,5034.93,0,10069.86,Completed
ORD-16009,2023-06-14,Fashion,2,11904.33,5,22618.22,Completed
ORD-16010,2023-01-19,Home & Living,1,26044.95,20,20835.96,Cancelled
ORD-16011,2023-07-15,Home & Living,1,19266.31,20,15413.05,Completed
ORD-16012,2023-01-03,Electronics,1,108357.99,0,108357.99,Completed
ORD-16013,2023-01-02,Baby & Kids,1,10021.19,0,10021.19,Cancelled
ORD-16014,2023-11-04,Sports & Fitness,3,22409.65,0,67228.95,Returned
ORD-16015,2023-02-09,Home & Living,2,25220.69,10,45397.25,Completed
ORD-16016,2023-08-15,Groceries,1,4551.06,0,4551.06,Completed
ORD-16017,2023-11-11,Groceries,1,5662.38,15,4813.02,Completed
ORD-16018,2023-10-07,Fashion,2,13600.7,5,25841.32,Completed
ORD-16019,2023-12-21,Fashion,2,8482.71,0,16965.43,Completed
ORD-16020,2023-06-14,Fashion,3,9800.23,15,24990.59,Completed
ORD-16021,2023-02-14,Groceries,1,3484.27,0,3484.27,Completed
ORD-16022,2023-11-26,Groceries,1,5398.42,5,5128.5,Returned
ORD-16023,2023-09-07,Home & Living,1,30007.07,0,30007.07,Completed
ORD-16024,2023-07-16,Fashion,1,12896.47,0,12896.47,Cancelled
ORD-16025,2023-06-11,Electronics,2,107180.96,0,214361.92,Completed
ORD-16026,2023-01-07,Beauty & Health,2,6227.52,0,12455.03,Completed
ORD-16027,2023-12-02,Electronics,1,90788.4,20,72630.72,Completed
ORD-16028,2023-03-22,Electronics,2,98907.6,20,158252.16,Completed
ORD-16029,2023-12-08,Beauty & Health,1,6587.0,0,6587.0,Completed
ORD-16030,2023-03-18,Baby & Kids,1,11685.37,0,11685.37,Completed
ORD-16031,2023-02-24,Beauty & Health,2,11264.39,0,22528.78,Completed
ORD-16032,2023-10-18,Home & Living,1,23010.89,0,23010.89,Completed
ORD-16033,2023-05-03,Fashion,2,8514.72,10,15326.49,Completed
ORD-16034,2023-03-11,Fashion,1,13907.1,0,13907.1,Completed
ORD-16035,2023-08-05,Beauty & Health,2,9425.64,15,16023.58,Completed
ORD-16036,2023-12-30,Office Supplies,1,9071.93,10,8164.74,Completed
ORD-16037,2023-11-09,Home & Living,2,17354.14,20,27766.62,Completed
ORD-16038,2023-04-07,Fashion,3,8451.93,0,25355.8,Completed
ORD-16039,2023-04-05,Home & Living,3,28051.15,0,84153.46,Completed
ORD-16040,2023-08-08,Gaming,2,45164.45,0,90328.91,Completed
ORD-16041,2023-12-24,Home & Living,1,16148.4,0,16148.4,Cancelled
ORD-16042,2023-02-15,Beauty & Health,1,8010.02,20,6408.02,Completed
ORD-16043,2023-04-15,Baby & Kids,2,13043.05,5,24781.79,Completed
ORD-16044,2023-02-11,Automotive,3,51155.05,0,153465.16,Completed
ORD-16045,2023-04-25,Books & Stationery,3,3890.53,0,11671.58,Completed
ORD-16046,2023-03-26,Fashion,1,16192.17,5,15382.56,Completed
ORD-16047,2023-06-27,Fashion,1,9959.56,20,7967.65,Completed
ORD-16048,2023-12-26,Home & Living,1,20794.53,5,19754.81,Completed
ORD-16049,2023-12-03,Fashion,1,9061.23,0,9061.23,Completed
ORD-16050,2023-03-22,Automotive,1,67630.78,20,54104.62,Returned
ORD-16051,2023-11-01,Electronics,2,86437.19,0,172874.38,Returned
ORD-16052,2023-06-04,Automotive,2,84024.89,0,168049.77,Completed
ORD-16053,2023-10-07,Beauty & Health,1,6436.62,0,6436.62,Completed
ORD-16054,2023-07-02,Home & Living,1,22637.78,0,22637.78,Completed
ORD-16055,2023-11-29,Fashion,2,15762.77,15,26796.71,Completed
ORD-16056,2023-04-15,Electronics,3,107313.79,0,321941.37,Cancelled
ORD-16057,2023-09-01,Beauty & Health,3,6503.28,10,17558.85,Completed
ORD-16058,2023-01-03,Beauty & Health,1,9629.06,15,8184.7,Completed
ORD-16059,2023-07-12,Electronics,2,93371.77,10,168069.19,Completed
ORD-16060,2023-08-15,Automotive,1,71465.61,0,71465.61,Completed
ORD-16061,2023-12-11,Fashion,1,13410.11,5,12739.6,Completed
ORD-16062,2023-02-28,Office Supplies,1,7629.25,10,6866.33,Returned
ORD-16063,2023-07-06,Electronics,1,104304.14,5,99088.93,Returned
ORD-16064,2023-02-11,Electronics,1,72295.33,5,68680.57,Completed
ORD-16065,2023-06-18,Groceries,1,4909.83,0,4909.83,Returned
ORD-16066,2023-03-05,Books & Stationery,1,4096.88,15,3482.35,Cancelled
ORD-16067,2023-10-30,Automotive,1,48474.43,20,38779.55,Completed
ORD-16068,2023-10-01,Home & Living,1,24847.89,15,21120.71,Completed
ORD-16069,2023-10-18,Fashion,1,13382.31,0,13382.31,Completed
ORD-16070,2023-10-13,Groceries,3,3000.77,10,8102.08,Completed
ORD-16071,2023-03-10,Fashion,1,11761.25,15,9997.07,Returned
ORD-16072,2023-03-23,Home & Living,1,17326.99,0,17326.99,Completed
ORD-16073,2023-02-09,Groceries,1,5655.79,5,5373.0,Completed
ORD-16074,2023-08-02,Beauty & Health,2,8877.84,0,17755.67,Returned
ORD-16075,2023-03-18,Books & Stationery,1,4441.49,20,3553.19,Completed
ORD-16076,2023-01-12,Phones & Tablets,1,86090.3,10,77481.27,Completed
ORD-16077,2023-09-30,Office Supplies,1,8165.92,10,7349.32,Completed
ORD-16078,2023-08-11,Phones & Tablets,2,86135.43,20,137816.69,Completed
ORD-16079,2023-04-02,Fashion,2,16789.57,10,30221.23,Completed
ORD-16080,2023-07-27,Baby & Kids,3,9822.52,10,26520.8,Completed
ORD-16081,2023-07-23,Automotive,2,74425.29,5,141408.05,Completed
ORD-16082,2023-01-17,Groceries,3,4884.63,5,13921.2,Completed
ORD-16083,2023-05-14,Electronics,1,73737.32,0,73737.32,Completed
ORD-16084,2023-06-23,Beauty & Health,1,7299.75,5,6934.76,Completed
ORD-16085,2023-08-09,Sports & Fitness,1,17123.96,0,17123.96,Completed
ORD-16086,2023-07-30,Electronics,2,109912.35,20,175859.75,Returned
ORD-16087,2023-04-01,Electronics,1,82217.1,0,82217.1,Completed
ORD-16088,2023-02-22,Fashion,1,16584.69,0,16584.69,Completed
ORD-16089,2023-08-09,Home & Living,2,28695.78,10,51652.41,Completed
ORD-16090,2023-12-27,Home & Living,1,25116.95,0,25116.95,Completed
ORD-16091,2023-12-27,Fashion,2,15573.14,0,31146.28,Completed
ORD-16092,2023-03-14,Electronics,1,72233.4,0,72233.4,Completed
ORD-16093,2023-09-11,Home & Living,1,30581.65,20,24465.32,Returned
ORD-16094,2023-06-16,Phones & Tablets,1,85937.76,15,73047.09,Completed
ORD-16095,2023-02-28,Baby & Kids,1,8898.15,0,8898.15,Completed
ORD-16096,2023-01-12,Automotive,2,87595.97,10,157672.74,Completed
ORD-16097,2023-08-13,Fashion,1,14916.8,5,14170.96,Completed
ORD-16098,2023-11-11,Electronics,1,107375.65,0,107375.65,Completed
ORD-16099,2023-07-01,Phones & Tablets,1,141638.83,0,141638.83,Completed
ORD-16100,2023-01-16,Phones & Tablets,1,98436.04,0,98436.04,Completed
ORD-16101,2023-08-16,Groceries,1,4361.76,20,3489.41,Completed
ORD-16102,2023-07-29,Beauty & Health,1,10128.45,20,8102.76,Cancelled
ORD-16103,2023-11-16,Fashion,3,13040.53,0,39121.6,Completed
ORD-16104,2023-11-15,Sports & Fitness,1,20580.63,5,19551.6,Completed
ORD-16105,2023-01-16,Beauty & Health,1,5962.84,20,4770.27,Returned
ORD-16106,2023-10-22,Fashion,3,14171.54,0,42514.63,Completed
ORD-16107,2023-07-23,Fashion,2,12730.64,0,25461.27,Returned
ORD-16108,2023-11-24,Electronics,1,78764.29,15,66949.65,Completed
ORD-16109,2023-04-20,Home & Living,2,22119.19,10,39814.54,Cancelled
ORD-16110,2023-05-05,Beauty & Health,2,10413.88,5,19786.38,Completed
ORD-16111,2023-12-02,Sports & Fitness,1,23738.37,10,21364.53,Completed
ORD-16112,2023-09-22,Sports & Fitness,3,16568.1,0,49704.29,Completed
ORD-16113,2023-08-24,Electronics,1,59508.43,0,59508.43,Completed
ORD-16114,2023-02-18,Groceries,2,4421.66,15,7516.82,Cancelled
ORD-16115,2023-06-20,Gaming,3,61489.13,0,184467.4,Completed
ORD-16116,2023-06-07,Fashion,3,12282.17,0,36846.5,Completed
ORD-16117,2023-05-18,Home & Living,1,30342.82,0,30342.82,Completed
ORD-16118,2023-11-21,Baby & Kids,2,7784.52,10,14012.13,Completed
